timestamp,deep sleep stats - milli breaths per minute,deep sleep stats - standard deviation milli breaths per minute,deep sleep stats - signal to noise,light sleep stats - milli breaths per minute,light sleep stats - standard deviation milli breaths per minute,light sleep stats - signal to noise,rem sleep stats - milli breaths per minute,rem sleep stats - standard deviation milli breaths per minute,rem sleep stats - signal to noise,full sleep stats - milli breaths per minute,full sleep stats - standard deviation milli breaths per minute,full sleep stats - signal to noise,data source
2025-09-15T07:06:30Z,17.0,1.2,8.712,17.6,2.6,10.022,-1.0,0.0,1.762,17.0,1.2,8.712,Fitbit App
2025-09-16T07:37:30Z,16.8,1.1,5.018,17.8,1.7,5.068,-1.0,0.0,1.697,16.8,1.1,5.018,Fitbit App
2025-09-17T08:45:30Z,18.2,1.4,5.556,18.0,1.9,7.811,-1.0,0.0,1.92,18.2,1.4,5.556,Fitbit App
2025-09-18T05:05:30Z,17.8,0.7,5.2,16.8,1.7,5.9,-1.0,-1.0,-1.0,17.8,0.7,5.2,Fitbit App
2025-09-18T07:07:30Z,17.8,0.5,5.244,17.0,1.9,6.398,-1.0,0.0,1.762,17.8,0.5,5.244,Fitbit App
2025-09-19T06:55:30Z,18.2,1.3,7.804,17.4,2.2,16.429,10.8,0.9,3.524,18.2,1.3,7.804,Fitbit App
2025-09-20T06:35:00Z,17.4,0.8,6.295,17.4,2.4,10.787,18.6,1.1,6.482,17.4,0.8,6.295,Fitbit App
2025-09-21T03:59:30Z,18.8,0.9,4.6,18.8,2.1,10.0,-1.0,-1.0,-1.0,18.8,0.9,4.6,Fitbit App
2025-09-21T07:12:30Z,19.0,1.6,7.451,18.6,2.1,9.415,-1.0,0.0,2.12,19.0,1.6,7.451,Fitbit App
2025-09-22T07:26:30Z,-1.0,0.0,2.406,-1.0,0.0,2.488,-1.0,0.0,1.294,0.0,0.0,2.406,Fitbit App
2025-09-23T06:10:30Z,-1.0,-1.0,-1.0,18.8,1.4,7.4,-1.0,-1.0,-1.0,18.8,1.4,7.4,Fitbit App
2025-09-23T08:09:00Z,18.4,1.1,5.873,18.4,1.9,8.104,-1.0,0.0,2.35,18.4,1.1,5.873,Fitbit App
2025-09-24T06:18:30Z,19.0,0.6,3.7,18.0,2.1,10.1,-1.0,-1.0,-1.0,19.0,0.6,3.7,Fitbit App
2025-09-24T08:13:00Z,18.6,1.1,7.517,18.4,2.2,10.412,-1.0,0.0,2.43,18.6,1.1,7.517,Fitbit App
2025-09-25T02:02:30Z,18.8,1.7,7.2,18.0,1.3,9.9,-1.0,-1.0,-1.0,18.8,1.7,7.2,Fitbit App
2025-09-25T04:02:30Z,19.2,1.6,8.532,18.0,1.2,7.888,-1.0,0.0,1.676,19.2,1.6,8.532,Fitbit App
2025-09-25T07:37:30Z,18.8,2.0,10.4,18.2,1.6,10.9,-1.0,-1.0,-1.0,18.8,2.0,10.4,Fitbit App
2025-09-25T09:33:00Z,-1.0,0.0,1.787,17.6,2.1,13.913,-1.0,0.0,1.406,17.6,2.1,13.913,Fitbit App
2025-09-26T06:33:00Z,18.2,1.5,10.3,17.2,2.0,10.2,-1.0,-1.0,-1.0,18.2,1.5,10.3,Fitbit App
2025-09-26T08:33:00Z,18.2,1.4,9.637,17.2,1.9,11.657,-1.0,0.0,1.43,18.2,1.4,9.637,Fitbit App
2025-09-27T06:30:00Z,19.2,1.6,7.3,19.0,1.4,10.9,-1.0,-1.0,-1.0,19.2,1.6,7.3,Fitbit App
2025-09-28T04:22:30Z,18.6,1.9,4.6,4.6,0.5,2.6,-1.0,-1.0,-1.0,18.6,1.9,4.6,Fitbit App
2025-09-28T06:20:00Z,18.8,1.4,5.147,-1.0,0.0,1.972,-1.0,0.0,2.027,18.8,1.4,5.147,Fitbit App
2025-09-28T07:20:30Z,18.6,1.9,4.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.6,1.9,4.6,Fitbit App
2025-09-28T09:23:30Z,18.8,1.4,6.023,-1.0,0.0,1.861,-1.0,0.0,1.876,18.8,1.4,6.023,Fitbit App
2025-09-29T04:55:00Z,-1.0,-1.0,-1.0,18.6,1.7,6.0,-1.0,-1.0,-1.0,18.6,1.7,6.0,Fitbit App
2025-09-29T06:51:00Z,-1.0,0.0,2.331,-1.0,0.0,1.751,-1.0,0.0,1.497,0.0,0.0,2.331,Fitbit App
2025-09-30T04:58:30Z,17.8,1.9,5.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.8,1.9,5.2,Fitbit App
2025-09-30T06:49:30Z,18.8,1.4,6.202,-1.0,0.0,1.653,-1.0,0.0,1.61,18.8,1.4,6.202,Fitbit App
